"age","default","balance","housing","loan","duration","campaign","previous"
44,0,2058,0,1,661,1,0
69,0,745,0,0,595,1,0
39,0,83,1,0,69,6,0
43,0,3529,1,0,190,3,0
37,0,1633,1,0,229,3,0
41,0,77,1,0,56,1,0
80,0,1548,0,0,331,2,0
36,0,925,0,0,321,3,4
53,0,230,0,1,112,2,0
51,0,492,1,0,142,3,0
42,0,936,0,0,931,1,0
51,0,12,1,0,150,1,0
48,0,425,1,0,693,2,0
57,0,35,0,1,215,3,0
43,0,0,1,0,110,1,0
54,0,22,0,0,23,4,0
49,0,1405,0,0,29,1,0
51,0,5108,1,0,272,1,8
54,0,2960,1,0,83,1,0
45,0,-149,1,0,287,2,0
27,0,3638,0,0,271,5,0
53,0,100,0,0,205,4,0
73,0,19,0,0,509,2,0
36,0,1825,1,0,24,1,1
31,0,614,0,0,72,4,0
34,0,-294,1,0,532,2,0
38,0,-1,1,0,72,1,0
51,0,1612,0,0,384,1,5
60,0,7337,0,0,122,1,0
39,0,6,1,0,286,2,0
31,0,16,0,0,387,1,0
30,0,2581,0,0,221,2,0
53,0,1278,1,0,174,3,0
40,0,1603,0,0,279,1,0
33,0,123,0,0,264,1,0
42,0,-1310,1,1,162,1,0
54,0,26306,1,0,27,1,3
35,0,11,1,0,326,4,0
33,0,-320,0,0,268,2,0
59,0,593,0,0,64,2,0
39,0,293,1,0,160,3,0
36,0,9269,1,1,107,2,0
30,0,1,1,1,80,2,0
33,0,4902,1,0,110,1,0
40,0,35,0,0,318,4,3
48,0,559,1,0,1231,2,0
36,0,0,0,0,332,3,0
39,0,147,1,0,151,2,0
35,0,160,1,0,141,6,0
52,0,204,0,0,134,2,0
53,0,0,1,1,586,2,0
43,0,489,1,0,130,1,2
45,0,2033,0,0,123,1,4
39,0,116,0,0,79,2,2
36,0,649,0,0,237,2,1
57,0,158,1,0,73,1,0
48,0,1678,0,0,263,2,0
41,0,0,0,0,95,1,0
34,0,1268,1,0,259,3,0
45,0,3370,0,0,36,3,0
40,0,17,0,0,78,1,0
46,0,2098,0,0,110,2,0
40,0,0,0,0,44,1,0
36,0,973,1,1,293,1,0
36,0,1852,0,0,362,1,0
58,0,541,1,0,98,1,0
25,0,18,1,0,225,1,0
34,0,1972,1,0,61,2,0
72,0,763,0,0,384,2,0
34,0,-370,1,0,748,1,0
45,0,220,1,0,89,4,0
70,0,616,0,0,149,2,1
30,0,142,1,0,350,4,0
47,0,2,0,0,89,1,0
49,0,489,1,0,84,4,0
43,0,232,0,1,45,1,0
31,0,0,0,1,144,4,0
51,0,307,1,1,65,2,0
45,0,4365,0,1,45,2,0
55,0,383,0,0,287,1,0
59,0,9976,1,0,57,2,0
30,0,-635,0,0,250,1,0
34,0,1831,1,0,203,2,0
30,0,125,1,0,238,2,0
55,1,-308,0,0,781,1,0
37,0,47,0,0,374,3,0
36,0,-435,1,0,85,8,0
51,0,602,1,0,347,1,2
33,0,716,1,0,234,2,0
34,0,475,1,0,538,8,0
41,0,4567,1,1,106,1,0
42,0,100,0,0,64,2,0
55,0,273,1,0,84,3,3
41,0,6563,0,0,136,8,0
32,0,0,0,0,119,3,0
41,0,982,0,0,105,1,0
52,0,60,0,1,196,2,0
29,0,209,1,0,487,7,0
37,0,6101,0,0,60,5,1
26,0,209,1,0,319,2,0
56,0,217,0,1,121,2,0
25,0,0,1,0,160,1,0
29,0,22171,1,0,44,1,3
27,0,0,1,0,323,4,0
26,0,155,1,0,291,1,4
32,0,811,1,0,563,1,0
38,0,1161,1,0,665,1,0
34,0,586,1,0,489,2,0
30,0,0,1,0,131,6,9
32,0,890,1,1,27,10,0
23,0,5,0,0,413,1,0
28,0,934,1,0,53,2,0
45,0,-192,1,0,138,3,0
57,0,6164,0,0,161,2,0
34,0,202,1,0,318,1,0
54,0,-315,0,1,2029,1,0
20,0,1191,0,0,274,1,0
33,0,745,1,0,115,4,0
25,0,304,0,0,226,2,0
42,0,7041,1,0,386,4,0
42,0,0,0,0,118,6,0
41,0,204,0,0,111,7,0
52,0,278,1,0,688,2,0
48,0,157,1,0,73,1,0
29,0,3931,1,0,73,4,0
27,0,118,0,0,112,1,0
56,0,237,1,0,236,4,0
34,0,-319,1,1,134,4,0
31,0,3283,0,0,258,1,1
53,0,112,0,1,246,3,0
29,0,200,1,0,322,2,0
37,0,121,0,0,22,6,0
38,0,1449,0,0,535,6,0
63,0,133,1,0,104,2,0
50,0,372,1,0,21,1,0
31,1,-6,0,1,94,2,0
34,0,1310,0,0,521,3,7
51,0,1679,0,0,417,1,9
33,0,61,0,0,836,3,0
26,0,350,0,0,367,1,0
35,0,189,1,0,95,1,0
41,0,88,1,0,105,1,2
30,0,175,0,0,167,4,0
39,0,20,1,0,109,1,0
45,0,419,0,0,113,4,0
59,0,2764,0,0,237,1,2
43,0,778,1,1,284,5,0
61,0,1471,0,0,331,2,0
70,0,6850,0,0,252,3,1
38,0,1931,0,0,167,1,10
60,0,78,1,0,113,3,0
29,0,3,1,0,183,1,0
47,0,2306,0,0,239,4,0
28,0,168,0,0,347,3,2
35,0,20,1,1,505,3,0
28,0,227,0,0,278,1,0
51,0,3726,0,1,119,12,0
39,0,3663,0,0,230,3,0
34,0,172,0,0,177,1,0
39,0,0,1,0,561,4,3
43,0,-932,1,0,567,1,0
47,0,1233,1,0,91,1,2
60,0,322,1,0,63,1,0
37,0,0,1,0,77,1,0
21,0,681,0,0,6,1,0
48,0,0,1,0,105,1,0
27,0,282,0,1,676,5,0
26,0,0,0,0,165,23,0
56,0,1044,0,0,353,2,0
57,0,1621,1,0,108,1,0
44,0,2319,0,0,251,3,0
30,0,180,0,0,203,1,2
27,0,639,0,1,243,3,0
36,0,1521,1,0,243,2,0
32,0,101,1,0,191,4,0
38,0,623,0,0,297,4,4
38,0,5092,1,0,145,6,0
26,0,2572,1,0,620,1,0
46,0,0,1,0,264,2,0
50,0,1130,1,0,119,2,0
34,0,455,1,0,372,3,0
30,0,127,1,0,16,6,1
60,0,493,0,0,671,4,0
36,0,1746,1,0,99,1,0
27,0,266,0,1,232,1,0
36,0,3064,1,0,240,3,4
32,0,3540,1,0,213,1,1
38,0,792,0,0,430,1,0
25,0,157,1,0,33,31,0
37,0,0,0,0,115,1,0
48,0,5057,0,1,37,1,0
41,0,4,0,0,74,5,0
26,0,461,0,0,214,1,0
45,0,4646,1,0,118,1,0
43,0,38,1,0,197,6,0
41,0,64,1,1,210,2,0
34,0,440,1,0,445,2,2
49,0,579,1,0,396,1,0
31,0,12569,0,0,344,1,1
35,0,128,1,0,136,1,0
32,0,1100,1,1,67,1,0
29,0,330,1,0,88,2,0
60,0,4820,0,0,419,1,0
55,0,145,0,0,59,3,2
41,0,231,0,0,76,2,0
69,0,579,0,0,230,1,0
47,0,599,1,0,99,3,0
37,0,-296,1,0,81,1,0
32,0,736,1,0,700,3,0
36,0,2323,0,0,111,1,0
52,0,826,1,0,468,2,0
33,0,-386,1,0,530,1,0
32,0,61,1,0,529,5,0
31,0,360,1,1,89,1,1
38,0,284,1,1,1030,6,0
56,0,22196,1,0,189,1,0
41,0,1249,1,0,391,1,0
38,0,493,1,0,553,1,7
48,0,454,1,0,114,1,0
36,0,442,1,1,102,3,0
57,0,4012,0,0,915,1,0
31,0,6248,1,0,154,2,0
38,0,883,1,0,95,1,9
26,0,2469,0,0,136,8,0
54,0,8,1,0,143,1,0
41,0,221,1,0,57,2,0
34,0,7,1,1,171,2,2
47,0,286,0,0,557,7,0
64,0,679,0,0,135,3,0
37,0,310,0,0,76,1,0
39,0,-41,0,1,40,15,0
42,0,994,1,0,149,1,5
33,0,-416,1,0,767,2,0
32,0,2,1,0,100,2,0
60,0,89,0,0,156,2,0
36,0,254,0,0,161,3,0
34,0,228,1,0,387,4,0
34,0,-308,1,0,140,2,0
33,0,26,1,0,342,3,1
37,0,0,1,0,640,2,0
56,0,353,0,1,171,2,0
52,0,2347,0,1,603,3,0
52,0,2087,1,0,267,1,1
32,0,9,1,0,334,2,0
29,0,21,1,0,107,4,3
36,0,487,0,1,268,3,0
19,0,0,0,0,123,3,0
40,0,2893,0,0,76,3,0
59,0,2013,0,0,222,4,2
33,0,3935,1,0,765,1,2
41,0,819,0,0,244,3,0
27,0,-148,1,0,146,3,1
38,0,-673,1,0,364,1,0
27,0,158,0,0,650,2,0
32,0,1670,1,0,183,1,0
53,0,459,0,0,558,1,0
40,0,782,1,0,224,2,0
25,0,368,0,0,168,1,0
58,0,0,1,0,5,25,0
26,0,609,0,0,112,1,0
26,0,261,1,0,371,2,0
38,0,8876,0,0,280,1,1
52,0,1810,0,0,117,1,0
27,0,81,0,0,197,1,3
52,0,0,1,0,197,1,0
42,0,364,0,0,52,1,0
58,0,3496,1,0,111,4,0
28,0,1020,1,0,251,1,0
41,0,-41,1,1,154,1,0
43,0,1029,1,0,145,1,0
32,0,1831,1,0,86,2,0
48,0,60,0,0,376,2,7
28,0,3412,1,0,22,4,0
36,0,189,1,0,136,1,1
30,0,19358,0,0,258,2,0
51,0,2094,0,0,458,6,0
51,0,143,1,0,627,1,0
31,0,79,1,1,235,11,0
59,0,0,0,0,3025,2,0
34,0,179,0,0,294,3,0
44,0,2523,1,0,1236,2,0
35,0,1732,0,0,1441,3,0
35,0,2486,1,0,265,1,0
35,0,0,1,0,146,2,0
48,0,1092,0,1,79,1,8
55,0,1649,1,0,52,3,0
36,0,198,1,0,400,2,0
59,0,-47,1,0,84,4,0
42,0,344,1,0,26,7,0
39,0,14,1,1,19,9,0
46,0,222,0,0,71,2,0
30,0,775,1,0,124,2,0
58,0,3401,1,0,84,3,2
26,0,2610,1,1,626,1,0
31,0,1134,0,0,174,2,0
35,0,2,0,0,239,4,0
39,0,1072,1,0,1168,2,0
31,0,0,0,1,275,2,0
41,0,389,1,0,127,2,0
78,0,499,0,0,80,4,0
49,0,-37,0,0,191,2,0
31,0,413,1,0,65,1,0
48,0,5095,1,0,71,1,0
43,0,105,0,1,668,2,0
37,0,0,1,0,226,1,3
27,0,5291,0,0,192,2,2
34,0,586,1,1,224,2,0
32,0,2400,1,1,450,3,0
31,0,6290,0,0,303,2,0
50,0,3924,1,0,122,2,0
35,0,8647,0,0,140,2,0
33,0,288,1,0,306,1,0
41,0,89,1,0,333,2,0
27,0,1209,0,0,283,1,0
32,0,456,0,0,121,1,0
48,0,0,0,0,60,5,0
30,0,4787,1,0,99,2,0
39,0,1190,0,0,136,1,0
43,0,49,1,0,100,1,0
43,0,-93,1,0,402,2,0
58,0,116,0,0,580,3,0
48,0,1499,1,0,17,7,0
38,0,21,0,0,634,2,0
41,0,2105,1,0,134,1,0
36,0,506,0,0,47,1,1
26,0,668,1,0,576,3,0
30,0,3,1,0,45,2,2
32,0,1059,1,0,115,1,0
36,0,260,1,0,49,1,0
39,0,102,1,0,272,2,0
32,0,10218,1,0,149,2,0
30,0,302,0,0,528,3,0
48,0,1910,1,0,413,2,0
31,0,-162,1,0,380,1,0
37,0,410,0,0,337,2,0
29,0,482,0,1,1097,3,0
30,0,985,1,0,88,2,0
24,0,508,1,0,12,3,1
57,0,254,0,0,676,1,0
50,0,1011,1,0,340,2,0
42,0,2157,1,0,149,1,2
51,0,1315,0,0,303,2,0
43,0,109,1,0,64,3,0
38,0,12877,0,0,118,3,0
56,0,-59,0,1,127,6,0
36,0,386,0,0,359,2,0
39,0,0,1,0,53,1,1
80,0,0,0,0,639,1,1
51,0,630,1,0,138,1,0
36,0,1174,1,0,192,2,0
58,0,1640,0,1,72,6,4
38,0,0,1,0,96,2,0
39,0,36,0,0,70,2,0
42,0,308,0,0,114,2,0
33,0,-204,0,0,297,3,0
40,0,419,1,0,347,1,0
53,0,0,0,0,140,7,0
30,0,18,0,0,121,11,0
31,0,2305,0,0,139,1,0
37,0,3242,1,0,233,1,0
37,0,801,0,0,331,7,0
42,1,-34,0,0,176,1,0
49,0,852,1,0,408,1,0
36,0,0,0,0,85,6,0
30,0,102,1,0,614,2,0
53,0,-905,1,0,213,1,0
32,0,0,1,0,99,13,0
59,0,0,1,0,226,1,0
34,0,318,1,0,133,2,0
45,0,4994,0,0,48,1,0
44,0,5780,1,0,525,2,0
46,0,23,0,0,344,1,0
31,0,1306,1,0,217,5,0
40,0,1836,1,0,750,2,0
56,0,800,0,1,170,1,0
57,0,16063,1,0,352,3,0
28,0,2685,0,1,5,1,0
32,0,0,0,0,181,2,0
41,0,1066,0,0,109,3,0
43,0,17,1,0,353,4,0
37,0,1063,1,0,413,2,0
45,0,809,1,0,155,2,4
43,0,17555,0,0,14,14,0
38,0,2998,1,0,91,1,0
32,0,1148,1,0,121,1,0
53,0,2289,1,1,183,1,0
59,0,7179,0,0,150,1,0
42,0,1533,0,1,86,1,0
33,0,324,1,0,217,2,0
44,0,809,1,0,118,4,0
33,0,3143,0,0,421,2,0
34,0,5498,0,0,265,1,0
35,0,188,0,0,286,2,0
35,0,700,1,0,240,2,0
36,0,9,0,0,386,4,0
49,0,0,1,1,97,6,0
56,0,212,0,1,27,1,0
35,0,816,1,0,547,7,0
40,0,2,0,0,197,5,0
46,0,519,1,0,217,6,0
51,0,-11,0,0,126,4,0
76,0,86,0,0,192,1,0
45,0,115,0,0,209,4,0
34,0,1671,0,0,160,1,0
31,0,0,1,1,71,1,9
38,0,6704,1,0,205,2,0
48,0,363,0,0,67,1,0
30,0,261,0,0,233,1,20
39,0,0,1,0,81,2,0
52,0,2,0,0,70,3,0
38,0,46,1,1,195,1,0
43,0,59,0,0,437,2,0
40,0,0,1,1,245,3,0
72,0,4130,0,0,427,1,0
42,0,440,1,0,13,5,0
46,0,668,1,0,1263,2,0
55,0,3339,1,0,63,1,0
36,0,-872,1,1,153,1,1
40,0,591,0,1,87,6,0
52,0,196,1,1,116,1,3
31,0,-120,1,0,231,2,0
51,0,2662,0,0,148,2,0
30,0,71,1,0,122,6,0
57,0,5799,0,0,97,1,0
34,0,412,1,1,164,1,0
69,0,473,0,0,112,1,1
32,0,415,1,0,777,4,0
49,0,151,1,0,97,3,0
39,1,-183,1,0,202,2,0
37,0,61,1,0,182,8,0
34,0,47,0,0,132,6,0
38,0,7929,0,0,182,3,0
26,0,5116,1,0,246,3,0
38,0,290,1,0,283,1,0
31,0,119,1,0,380,1,0
50,0,-568,1,1,860,2,0
35,0,285,1,0,136,1,0
43,0,1211,1,0,208,3,0
53,0,225,1,0,304,1,1
37,0,7,1,0,224,7,1
35,0,871,1,0,216,3,0
50,0,148,1,0,198,2,0
34,0,1412,1,1,157,2,0
26,0,-8,0,0,402,2,0
31,0,287,1,0,182,1,0
56,0,1877,1,0,86,1,0
34,0,84,1,0,299,1,0
51,0,872,0,0,82,2,0
58,0,3228,0,0,58,2,0
59,0,1026,0,0,669,1,0
43,0,434,1,0,117,1,0
58,0,111,0,0,58,2,0
46,0,273,1,0,910,2,4
48,0,199,0,0,29,2,0
50,0,1772,0,0,206,4,0
36,0,417,1,0,15,10,3
55,0,0,1,0,119,2,0
31,0,864,1,0,100,1,0
33,1,280,0,1,155,1,0
55,0,471,1,0,58,2,0
53,0,22370,1,0,106,1,0
37,0,489,1,0,205,5,0
25,0,-76,1,0,241,3,0
40,0,1959,1,0,177,1,0
26,0,-759,1,0,191,1,0
34,0,-28,1,0,574,1,0
63,0,415,1,0,323,1,0
62,0,565,0,0,123,3,0
26,0,1275,1,0,18,9,0
54,0,-22,0,1,85,1,0
32,0,1012,0,0,178,1,0
57,1,-3313,1,1,153,1,0
45,0,2128,1,0,149,4,0
55,0,16,0,0,64,1,0
21,0,2488,0,0,258,6,3
36,0,307,1,0,341,1,2
33,0,483,1,0,280,2,0
58,0,413,0,0,104,5,0
37,0,1328,1,0,121,2,4
32,0,1667,1,0,164,2,3
31,0,7744,0,0,377,8,0
39,0,3972,0,0,122,3,0
38,0,258,0,1,587,2,0
58,0,1517,1,0,7,5,0
34,0,35,1,0,76,1,2
36,0,760,0,0,9,13,0
31,0,1214,0,0,39,1,0
48,0,8,0,1,46,1,0
35,0,-339,1,0,389,2,0
42,0,0,1,1,209,2,0
53,0,732,0,0,759,2,0
58,0,4015,0,0,106,3,0
35,0,1949,1,0,200,3,0
34,0,4348,1,0,373,8,0
53,0,2647,1,0,121,1,0
53,0,1868,0,0,156,4,0
69,0,2144,0,0,417,1,4
34,0,475,1,1,1156,1,0
47,0,187,1,0,165,1,0
27,0,0,1,0,435,3,0
44,0,-674,1,0,257,1,0
63,0,1490,0,0,506,1,0
36,0,1177,0,0,330,1,4
56,0,659,0,1,56,1,0
23,0,-306,1,0,217,2,0
42,0,704,1,1,88,10,0
53,0,25,1,0,266,3,0
43,0,690,1,0,171,3,0
51,0,1840,1,0,312,3,0
52,0,-9,0,0,123,1,0
36,0,1554,1,0,325,4,0
56,0,345,1,0,605,1,0
33,0,359,1,0,210,1,1
47,0,-1148,1,1,62,2,0
31,0,757,0,0,343,2,0
30,0,6900,0,0,816,1,0
51,0,174,0,0,308,3,0
49,0,15,1,0,550,7,0
36,0,174,1,0,223,2,0
34,0,5039,0,0,205,6,0
39,0,209,0,0,36,2,0
50,0,2881,0,0,510,2,5
33,0,5235,0,0,67,3,0
48,0,-202,1,1,225,4,0
36,0,2843,0,0,473,1,1
29,0,-76,1,0,305,2,0
32,0,1390,0,0,116,2,0
25,0,959,0,0,144,5,0
52,0,0,0,0,182,11,0
75,0,26452,0,0,219,2,0
42,0,-166,0,0,85,4,0
47,0,65,0,0,118,8,0
37,0,260,1,0,446,2,0
60,0,71,0,0,121,3,0
33,0,2411,1,0,130,1,1
26,0,565,1,0,582,11,0
33,0,92,1,0,127,1,0
38,0,213,1,0,270,15,0
43,0,483,1,0,225,3,0
46,0,342,1,1,84,1,0
56,0,828,1,0,214,1,1
31,0,-407,0,1,230,1,0
30,0,102,1,0,470,7,3
28,0,517,0,1,681,1,0
22,0,3472,0,0,332,1,3
54,0,88,1,0,190,1,0
52,0,-98,1,0,423,1,0
39,0,109,1,0,699,3,0
34,0,-292,1,0,181,6,0
51,0,3921,1,0,168,1,0
55,0,197,0,1,256,1,0
54,0,1956,0,0,221,5,0
43,0,264,1,0,113,2,0
34,0,518,1,0,206,1,0
38,0,846,0,0,253,1,0
61,0,76,1,0,195,7,0
43,0,192,0,0,203,2,0
27,0,468,1,0,109,1,0
55,0,383,0,0,343,3,0
54,0,386,0,1,74,1,1
29,0,1445,0,0,328,2,2
39,0,7066,1,0,667,3,3
34,0,943,0,0,96,4,0
33,0,58,1,0,57,2,0
29,0,581,1,1,192,2,0
35,0,8,1,0,55,4,0
40,0,-7,0,1,697,1,0
41,0,3355,0,0,181,2,1
42,0,-246,1,0,149,1,0
41,0,787,1,0,297,2,0
57,0,162,1,0,174,1,0
36,0,6,1,0,100,1,1
36,0,146,1,1,284,2,0
61,0,2917,0,0,215,1,0
52,0,255,0,1,374,3,0
30,0,3096,0,0,123,1,0
55,0,9756,1,0,103,2,1
32,0,-255,0,1,957,3,0
36,0,678,0,1,85,3,0
31,0,22546,1,0,8,6,4
32,0,131,0,0,267,3,0
33,0,0,1,0,1448,7,0
26,0,484,1,0,48,2,0
36,0,1531,1,0,81,3,1
57,0,1341,1,0,339,2,0
30,0,0,1,0,209,2,0
46,0,466,1,0,169,1,0
41,0,8,1,0,155,2,0
83,0,1097,0,0,181,1,0
55,0,236,0,0,200,1,0
45,0,942,0,0,362,1,0
52,0,192,1,0,61,2,0
44,0,0,0,0,54,2,0
47,0,405,0,1,994,2,0
41,0,1287,0,0,286,1,0
23,0,598,0,0,166,1,0
35,0,8,0,0,93,3,0
42,0,382,1,0,294,1,0
58,0,23,1,0,91,6,0
32,0,2,0,0,144,2,0
35,0,81,1,0,79,1,0
44,0,1071,1,0,143,3,1
41,0,1334,1,0,234,5,0
50,0,7317,1,0,172,1,1
49,0,-471,1,0,77,3,7
40,0,1217,1,1,155,1,0
37,0,749,0,0,219,1,0
36,0,2880,0,0,283,1,0
44,0,-665,0,0,342,3,0
70,0,2815,0,0,125,2,1
28,0,1633,0,0,275,1,0
35,0,470,1,0,743,13,0
31,0,1766,0,1,166,2,0
29,0,84,1,0,1101,2,0
58,0,1013,1,0,206,1,1
44,0,-101,1,0,99,1,0
42,0,9009,0,0,135,2,0
54,0,1295,1,0,179,10,0
34,0,4,1,0,644,1,0
31,0,40,0,0,123,2,0
43,0,3529,0,0,169,2,0
35,0,2988,1,0,179,1,0
28,0,172,1,1,194,2,0
25,0,10788,0,0,102,2,2
43,0,1574,1,0,167,3,0
25,0,468,1,0,147,1,0
60,0,65,1,0,1028,2,0
56,0,15311,0,0,157,6,0
33,0,0,1,0,177,2,0
37,0,1661,0,0,199,5,0
28,0,655,1,0,606,2,0
29,0,452,1,0,347,1,0
52,0,14363,0,0,132,1,0
42,0,1491,1,0,203,2,2
28,0,4579,0,0,409,2,0
31,0,0,1,1,59,4,0
39,0,98,1,0,59,3,1
46,0,143,1,0,279,1,0
51,0,260,0,0,316,5,0
30,0,185,0,0,11,1,0
35,0,524,1,0,484,4,0
38,0,497,1,1,88,5,0
32,0,-55,1,0,107,4,0
51,0,18,0,1,363,6,0
43,0,2,1,0,783,3,0
38,0,0,0,0,247,2,0
46,0,324,1,0,293,6,0
34,0,69,0,1,120,3,6
34,0,-346,0,0,136,4,0
40,0,507,1,0,134,1,7
36,0,9019,1,0,952,3,0
50,0,961,0,1,757,4,0
35,0,-51,0,0,134,2,0
43,1,-1164,1,1,76,4,0
24,0,926,1,1,191,1,0
32,0,697,0,0,119,1,3
46,0,2749,1,0,332,1,0
27,0,703,1,0,590,3,0
48,0,865,1,0,78,2,0
39,0,1045,1,1,290,13,0
34,0,244,1,0,56,4,0
56,0,1922,1,0,247,2,0
52,0,50,1,0,84,3,0
55,0,3873,0,0,222,1,0
46,0,334,1,0,36,6,2
39,0,1601,1,0,201,2,0
32,0,-399,1,0,180,1,0
35,0,0,1,0,524,1,5
35,1,32,1,0,180,1,0
28,0,5549,0,0,383,6,0
25,0,1420,0,0,124,2,0
32,0,2536,1,0,958,6,0
37,0,0,0,0,268,2,3
37,0,1315,0,0,224,1,0
41,0,1567,0,0,291,2,0
41,0,5426,1,0,149,2,0
31,0,1890,1,0,588,1,0
77,0,4659,0,0,161,1,0
60,0,6313,0,0,39,2,0
46,0,179,1,0,194,4,1
23,0,9216,0,0,471,2,0
57,0,39,1,0,354,3,0
48,0,1526,0,0,273,2,0
39,0,1315,1,0,1337,4,1
45,0,0,1,0,139,2,0
54,0,1691,1,0,186,1,0
36,0,123,1,0,9,1,0
43,0,0,0,1,9,2,5
32,0,2349,0,0,134,5,0
42,0,7190,1,0,375,2,0
42,0,63,0,0,88,6,0
40,0,260,0,0,197,6,0
70,0,4531,0,0,445,1,0
35,0,4286,1,0,357,1,0
38,0,1199,0,0,178,1,1
47,0,447,0,1,126,1,0
63,0,1084,0,0,201,1,1
41,0,3950,1,0,96,2,0
36,0,219,1,1,270,2,1
44,0,0,1,1,159,1,0
46,0,271,1,0,134,4,0
27,0,3196,0,0,10,2,0
23,0,780,0,0,267,1,0
58,0,497,0,0,138,5,0
48,0,302,1,0,208,3,0
33,0,1240,1,0,505,2,1
41,0,288,1,0,221,4,0
41,0,744,1,0,125,1,0
34,0,186,0,0,342,1,0
42,0,1076,1,0,213,1,0
37,0,502,1,0,551,1,1
36,0,342,1,0,142,1,0
35,0,4508,1,0,854,1,0
44,0,795,0,0,99,24,0
59,0,0,0,0,722,1,4
40,0,694,1,0,97,4,5
52,0,779,1,0,30,3,0
38,0,121,1,1,168,1,2
34,0,902,1,0,159,1,2
27,0,1033,1,0,1713,1,0
32,0,182,1,0,145,1,0
58,0,76,1,0,54,4,0
34,0,663,1,0,111,1,0
46,0,3455,1,0,566,2,0
27,0,59,0,0,792,4,0
63,0,2747,0,0,113,1,1
47,0,2914,1,0,405,13,0
36,0,-302,1,0,36,2,0
49,0,171,0,0,19,3,2
31,0,236,1,1,211,3,0
39,0,1048,0,1,405,1,0
31,0,88,1,1,189,2,0
51,0,1594,0,0,197,1,0
31,0,36,0,0,105,2,0
33,0,9449,1,0,428,1,0
30,0,2,1,1,1031,8,0
56,0,0,0,0,471,2,0
45,0,1343,0,1,220,1,0
38,0,25,1,0,232,2,0
41,0,1281,0,0,45,3,0
28,0,174,0,0,184,1,0
37,0,4153,1,0,35,16,0
47,0,7708,1,0,157,5,0
30,0,60,1,1,306,5,0
40,0,445,1,0,631,1,0
32,0,55,0,0,124,3,0
37,0,509,1,0,133,1,0
52,0,1781,1,0,144,2,0
42,0,352,1,0,79,3,0
32,0,271,1,0,80,2,2
51,0,16,1,0,158,1,0
43,0,1429,1,0,1015,1,2
38,0,3190,1,0,20,2,0
54,0,0,1,0,159,2,0
33,0,636,1,0,211,11,0
35,0,141,1,0,299,2,0
38,0,15030,1,0,167,1,7
28,0,183,1,1,62,2,0
26,0,255,0,0,457,1,1
41,0,338,1,0,87,1,0
49,0,61,1,0,185,2,1
31,0,1354,1,1,222,2,0
51,0,10287,1,0,117,1,0
58,0,409,0,1,643,2,0
33,0,4040,1,0,132,2,0
67,0,16353,0,0,223,2,0
51,0,340,1,0,186,1,0
40,0,109,0,0,402,22,0
48,0,428,1,0,127,1,0
55,0,2,1,0,95,1,0
34,0,3723,1,0,47,5,0
53,0,255,0,0,126,1,0
35,0,6411,1,1,144,1,2
44,0,134,0,0,86,4,0
23,0,8494,0,0,158,2,0
48,0,841,1,0,215,1,0
46,0,538,0,0,118,3,0
39,0,2903,1,1,259,2,0
41,0,780,1,0,432,3,0
25,0,72,1,0,305,2,0
48,0,1147,0,0,389,1,2
28,0,594,1,1,54,3,0
31,0,-502,1,0,76,4,0
37,0,0,0,0,69,2,0
41,0,2885,0,0,40,1,0
43,0,146,0,0,50,1,5
35,0,2789,1,0,256,2,1
29,0,877,0,0,166,3,0
34,0,176,0,0,78,1,0
57,0,0,1,1,648,1,0
42,0,3052,1,0,32,1,0
32,0,259,0,0,407,4,0
55,0,23,0,0,123,2,0
33,0,889,1,0,13,1,6
37,0,430,0,0,154,4,0
41,0,654,1,0,139,2,0
29,0,15459,0,0,245,3,7
54,0,2508,0,0,34,8,0
44,0,2403,1,0,180,2,0
48,0,741,1,0,227,1,0
30,0,122,1,0,107,1,0
33,0,411,1,0,216,1,0
41,0,-217,1,0,313,1,3
54,0,-932,1,0,799,1,0
46,0,743,0,0,36,2,0
51,0,867,1,0,177,2,3
41,0,171,1,0,209,1,4
33,0,142,1,0,41,2,5
52,0,-888,0,0,135,1,0
23,0,1021,0,0,79,9,0
37,0,556,0,0,200,2,0
36,0,0,1,0,618,2,0
41,0,951,1,0,23,4,0
24,0,299,1,0,209,1,1
50,0,254,1,0,397,2,1
55,0,4424,0,0,67,4,0
37,0,37,1,0,24,2,1
35,0,0,1,0,1174,1,4
38,0,2253,1,0,937,3,0
43,0,7343,1,0,217,4,0
32,0,4665,1,0,860,2,0
31,0,433,0,0,1504,2,0
40,0,93,1,0,134,2,0
39,0,124,1,0,81,5,0
53,0,0,0,0,80,2,0
44,0,432,0,0,132,3,0
44,0,276,1,1,219,1,0
49,0,635,0,0,220,3,0
53,0,0,0,0,36,4,0
32,0,6145,1,0,362,1,13
33,0,1998,0,0,570,1,0
55,0,229,0,1,175,3,0
28,0,1562,0,0,659,4,0
29,0,3432,1,0,139,2,0
42,0,0,1,0,275,4,0
47,0,104,1,1,77,2,0
30,0,3516,1,0,447,4,0
50,0,1572,1,0,185,1,0
33,0,8004,0,0,414,3,0
58,0,671,1,0,16,3,0
39,0,12,1,0,130,1,0
33,0,263,0,0,119,2,0
31,0,1062,1,1,230,1,0
38,0,-469,1,0,209,12,0
35,0,44,0,0,310,2,2
37,0,347,1,0,282,1,0
40,0,113,1,0,126,1,0
34,0,857,1,0,238,6,0
70,0,15834,0,0,172,3,1
